,name,lat,lon,population,country
3098,Siem Reap,13.3666,103.85,109.398,Cambodia
3099,Szolnok,47.1864,20.1794,109.261,Hungary
3100,Sergiyev Posad,56.33,38.17,109.252,Russia
3101,Tumbes,-3.57,-80.46,109.223,Peru
3102,San Rafael,-34.6,-68.3333,109.163,Argentina
3103,Matagalpa,12.9171,-85.9167,109.089,Nicaragua
3104,Tuxpam de Rodriguez Cano,20.9604,-97.41,109.049,Mexico
3105,Leninsk-Kuznetskiy,54.66,86.17,109.023,Russia
3106,Soubre,5.7904,-6.61,108.933,Côte D’Ivoire
3107,Jacksonville,34.7287,-77.394,108.872,United States
3108,Karamay,45.5899,84.8599,108.769,China
3109,Kaposvar,46.367,17.8,108.528,Hungary
3110,Mopti,14.49,-4.18,108.456,Mali
3111,Trincomalee,8.569,81.233,108.42,Sri Lanka
3112,Broken Arrow,36.0365,-95.7809,108.303,United States
3113,Burlington,44.4877,-73.2314,108.277,United States
3114,Nehe,48.49,124.88,108.253,China
3115,Kyzyl,51.7067,94.3831,108.24,Russia
3116,Mascara,35.4004,0.14,108.23,Algeria
3117,Oktyabr'skiy,54.46,53.46,108.2,Russia
3118,Birnin Kebbi,12.4504,4.1999,108.164,Nigeria
3119,An Nuhud,12.6904,28.42,108.008,Sudan
3120,Esteli,13.09,-86.36,107.839,Nicaragua
3121,Barletta,41.32,16.27,107.83,Italy
3122,Trento,46.0804,11.12,107.808,Italy
3123,Escuintla,15.33,-92.63,107.638,Mexico
3124,Escuintla,14.3004,-90.78,107.638,Guatemala
3125,West Covina,34.0555,-117.9112,107.598,United States
3126,Kogon,39.7211,64.5458,107.566,Uzbekistan
3127,Ramnicu Valcea,45.11,24.383,107.558,Romania
3128,Koszalin,54.2,16.1833,107.45,Poland
3129,Obninsk,55.0804,36.62,107.392,Russia
3130,Shinyanga,-3.6596,33.42,107.362,Tanzania
3131,Turlock,37.5053,-120.8587,107.208,United States
3132,Vasteras,59.63,16.54,107.194,Sweden
3133,Chapayevsk,52.9743,49.7243,107.164,Russia
3134,Louangphabang,19.8845,102.1416,107.142,Laos
3135,Ilebo,-4.3196,20.61,107.093,Congo (Kinshasa)
3136,Golmud,36.4166,94.8833,107.092,China
3137,Apucarana,-23.55,-51.47,107.085,Brazil
3138,Daly City,37.6863,-122.4684,107.074,United States
3139,Eau Claire,44.82,-91.4951,107.068,United States
3140,Pardubice,50.0404,15.76,107.064,Czechia
3141,Ratchaburi,13.5419,99.8215,106.996,Thailand
3142,Elista,46.3287,44.2087,106.971,Russia
3143,Taungoo,18.9483,96.4179,106.945,Burma
3144,Hillsboro,45.5272,-122.936,106.894,United States
3145,Kandalaksha,67.1643,32.4144,106.798,Russia
3146,Sandy Springs,33.9366,-84.3703,106.739,United States
3147,Douliu,23.7075,120.5439,106.653,Taiwan
3148,Coimbra,40.2004,-8.4167,106.582,Portugal
3149,Drobeta-Turnu Severin,44.6459,22.6659,106.578,Romania
3150,Longjiang,47.3404,123.18,106.384,China
3151,Namur,50.4704,4.87,106.284,Belgium
3152,Sioux City,42.4959,-96.3901,106.279,United States
3153,Chico,39.7575,-121.8152,106.268,United States
3154,Novotroitsk,51.2,58.33,106.186,Russia
3155,Raba,-8.45,118.7666,106.101,Indonesia
3156,Bage,-31.32,-54.1,106.098,Brazil
3157,Norwalk,33.9069,-118.0829,106.084,United States
3158,Salisbury,38.3755,-75.5867,106.034,United States
3159,Jurupa Valley,34.001,-117.4706,106.028,United States
3160,Lewisville,33.0452,-96.9823,106.021,United States
3161,Derbent,42.0578,48.2774,105.965,Russia
3162,Suceava,47.6377,26.2593,105.796,Romania
3163,Annecy,45.9,6.1167,105.749,France
3164,Salto,-31.3903,-57.9687,105.69,Uruguay
3165,Azare,11.6804,10.19,105.687,Nigeria
3166,Lahad Datu,5.0464,118.336,105.622,Malaysia
3167,Sa`dah,16.9398,43.8498,105.542,Yemen
3168,Assab,13.01,42.73,105.496,Eritrea
3169,Kon Tum,14.3838,107.9833,105.489,Vietnam
3170,Fresnillo,23.1704,-102.86,105.488,Mexico
3171,Lugano,46.0004,8.9667,105.388,Switzerland
3172,Queenstown,-31.8996,26.88,105.309,South Africa
3173,Highlands Ranch,39.5419,-104.9708,105.264,United States
3174,Hoa Binh,20.8137,105.3383,105.26,Vietnam
3175,Granada,11.9337,-85.95,105.219,Nicaragua
3176,Kongolo,-5.3795,26.98,105.202,Congo (Kinshasa)
3177,Jazan,16.9066,42.5566,105.198,Saudi Arabia
3178,Davie,26.0789,-80.287,105.149,United States
3179,Focsani,45.6966,27.1865,105.112,Romania
3180,Linhares,-19.39,-40.05,105.075,Brazil
3181,Cottbus,51.7704,14.33,105.067,Germany
3182,Koutiala,12.3904,-5.47,104.927,Mali
3183,League City,29.4874,-95.1087,104.903,United States
3184,Prijedor,44.9804,16.7,104.858,Bosnia And Herzegovina
3185,Burbank,34.1879,-118.3235,104.834,United States
3186,San Mateo,37.5522,-122.3122,104.748,United States
3187,Spring Hill,28.4797,-82.53,104.722,United States
3188,Jena,50.9304,11.58,104.712,Germany
3189,Gera,50.8704,12.07,104.659,Germany
3190,Torbat-e Jam,35.2233,60.6129,104.578,Iran
3191,Nong Khai,17.8733,102.7479,104.505,Thailand
3192,Brindisi,40.6403,17.93,104.437,Italy
3193,Mmabatho,-25.83,25.61,104.428,South Africa
3194,Zhezqazghan,47.78,67.77,104.357,Kazakhstan
3195,Tandil,-37.32,-59.15,104.325,Argentina
3196,San Antonio,-33.5995,-71.61,104.292,Chile
3197,Maumere,-8.6189,122.2123,104.285,Indonesia
3198,Albury,-36.06,146.92,104.258,Australia
3199,Al Qamishli,37.03,41.23,104.107,Syria
3200,Adigrat,14.2804,39.47,104.021,Ethiopia
3201,Abengourou,6.7304,-3.49,104.02,Côte D’Ivoire
3202,Kiselevsk,54.0,86.64,104.0,Russia
3203,Kroonstad,-27.66,27.21,103.992,South Africa
3204,Ed Damer,17.59,33.96,103.941,Sudan
3205,El Cajon,32.8017,-116.9604,103.894,United States
3206,Dolisie,-4.1796,12.67,103.894,Congo (Brazzaville)
3207,Kilinochchi,9.4004,80.3999,103.717,Sri Lanka
3208,Ahar,38.4829,47.0629,103.639,Iran
3209,Biak,-1.1615,136.0485,103.61,Indonesia
3210,Gardez,33.6001,69.2146,103.601,Afghanistan
3211,Rialto,34.1175,-117.3894,103.562,United States
3212,Konotop,51.2424,33.209,103.547,Ukraine
3213,Prabumulih,-3.4432,104.2315,103.47,Indonesia
3214,Marsa Matruh,31.3504,27.23,103.47,Egypt
3215,Heroica Guaymas,27.93,-110.89,103.449,Mexico
3216,Parral,26.9334,-105.6666,103.378,Mexico
3217,Bend,44.0562,-121.3087,103.349,United States
3218,Vinh Long,10.256,105.964,103.314,Vietnam
3219,Columbia,39.2004,-76.859,103.17,United States
3220,Velikiye Luki,56.32,30.52,103.149,Russia
3221,Palma Soriano,20.2172,-75.9988,102.826,Cuba
3222,Pedro Juan Caballero,-22.5446,-55.76,102.787,Paraguay
3223,Pakxe,15.1221,105.8183,102.775,Laos
3224,Roxas City,11.5853,122.7511,102.688,Philippines
3225,Piatra Neamt,46.94,26.383,102.688,Romania
3226,Grudziadz,53.4804,18.75,102.443,Poland
3227,Lower Hutt,-41.2037,174.9123,102.4,New Zealand
3228,Houzhuang,35.62,111.21,102.4,China
3229,Edison,40.536,-74.3697,102.304,United States
3230,Ukhta,63.56,53.69,102.187,Russia
3231,Liberec,50.8,15.08,102.175,Czechia
3232,Charlottesville,38.0375,-78.4855,102.016,United States
3233,Bethal,-26.4696,29.45,101.919,South Africa
3234,La Crosse,43.8241,-91.2268,101.886,United States
3235,Temple,31.1076,-97.3894,101.876,United States
3236,Bontang,0.1333,117.5,101.691,Indonesia
3237,Teluk Intan,4.0119,101.0314,101.659,Malaysia
3238,`Ibri,23.2254,56.517,101.64,Oman
3239,Woodbridge,40.5611,-74.2943,101.639,United States
3240,Dera Ismail Khan,31.829,70.8986,101.616,Pakistan
3241,Vista,33.1896,-117.2386,101.568,United States
3242,Kansk,56.19,95.71,101.502,Russia
3243,Renton,47.4758,-122.1905,101.379,United States
3244,Sarapul,56.4791,53.7987,101.344,Russia
3245,Maladzyechna,54.3188,26.8653,101.3,Belarus
3246,Olomouc,49.63,17.25,101.268,Czechia
3247,Barretos,-20.55,-48.58,101.22,Brazil
3248,Teofilo Otoni,-17.87,-41.5,101.17,Brazil
3249,Duitama,5.8305,-73.02,101.156,Colombia
3250,Vanadzor,40.8128,44.4883,101.098,Armenia
3251,Tartu,58.3839,26.7099,101.092,Estonia
3252,Novara,45.45,8.62,100.91,Italy
3253,Sparks,39.5729,-119.7157,100.888,United States
3254,Holland,42.7677,-86.0984,100.885,United States
3255,Oum el Bouaghi,35.85,7.15,100.821,Algeria
3256,Solikamsk,59.67,56.75,100.812,Russia
3257,Vacaville,38.359,-121.968,100.801,United States
3258,Logan,41.74,-111.8419,100.774,United States
3259,Allen,33.1088,-96.6735,100.685,United States
3260,Glazov,58.1232,52.6288,100.676,Russia
3261,Ancona,43.6004,13.4999,100.507,Italy
3262,Bukoba,-1.3196,31.8,100.504,Tanzania
3263,Kpalime,6.9004,0.63,100.479,Togo
3264,Sakata,38.92,139.8501,100.446,Japan
3265,Magangue,9.23,-74.74,100.313,Colombia
3266,Ust'-Ilimsk,57.99,102.6333,100.271,Russia
3267,Sabha,27.0333,14.4333,100.249,Libya
3268,Lida,53.8885,25.2846,100.216,Belarus
3269,Longview,32.5192,-94.7622,100.196,United States
3270,Subotica,46.07,19.68,100.0,Serbia
3271,Chanthaburi,12.6133,102.0979,99.819,Thailand
3272,Tumen,42.97,129.8201,99.721,China
3273,Galle,6.03,80.24,99.478,Sri Lanka
3274,Ciudad Choluteca,13.3007,-87.1908,99.429,Honduras
3275,Thika,-1.0396,37.09,99.322,Kenya
3276,Giresun,40.913,38.39,98.864,Turkey
3277,Kericho,-0.3596,35.28,98.852,Kenya
3278,Ceske Budejovice,48.98,14.46,98.851,Czechia
3279,Lahti,60.9939,25.6649,98.826,Finland
3280,Passos,-20.71,-46.61,98.752,Brazil
3281,Arden-Arcade,38.6034,-121.381,98.616,United States
3282,Orebro,59.2803,15.22,98.573,Sweden
3283,Apatzingan de la Constitucion,19.08,-102.35,98.422,Mexico
3284,Jyvaskyla,62.2603,25.75,98.136,Finland
3285,Ciudad de Atlixco,18.9,-98.45,97.842,Mexico
3286,Orem,40.2983,-111.6992,97.839,United States
3287,Uba,-21.1196,-42.95,97.828,Brazil
3288,Ozamiz City,8.1462,123.8444,97.806,Philippines
3289,Ourinhos,-22.97,-49.87,97.799,Brazil
3290,Slavonski Brod,45.1603,18.0156,97.718,Croatia
3291,Mangochi,-14.4596,35.27,97.711,Malawi
3292,Ariana,36.8667,10.2,97.687,Tunisia
3293,Compton,33.893,-118.2275,97.612,United States
3294,Trindade,-16.65,-49.5,97.521,Brazil
3295,Arapongas,-23.41,-51.43,97.512,Brazil
3296,Bismarck,46.814,-100.7695,97.457,United States
3297,Turkistan,43.3016,68.2549,97.36,Kazakhstan
3298,Targu Jiu,45.045,23.274,97.179,Romania
3299,Guasave,25.5705,-108.47,96.86,Mexico
3300,Shostka,51.8734,33.4797,96.825,Ukraine
3301,Yasuj,30.659,51.594,96.786,Iran
3302,Bunia,1.5604,30.24,96.764,Congo (Kinshasa)
3303,Linkoping,58.41,15.6299,96.732,Sweden
3304,Schwerin,53.6333,11.4167,96.641,Germany
3305,Bolu,40.7363,31.6061,96.629,Turkey
3306,Mtwara,-10.2696,40.19,96.602,Tanzania
3307,Araguari,-18.64,-48.2,96.565,Brazil
3308,Yen Bai,21.705,104.875,96.54,Vietnam
3309,Corumba,-19.016,-57.65,96.52,Brazil
3310,Half Way Tree,18.0333,-76.8,96.494,Jamaica
3311,Sliven,42.6794,26.33,96.368,Bulgaria
3312,Erechim,-27.63,-52.27,96.087,Brazil
3313,Yola,9.21,12.48,96.006,Nigeria
3314,Mekele,13.5,39.47,95.856,Ethiopia
3315,Kuznetsk,53.1204,46.6,95.574,Russia
3316,Guliston,40.4957,68.7907,95.52,Uzbekistan
3317,South Gate,33.9448,-118.1926,95.43,United States
3318,Magadan,59.575,150.81,95.282,Russia
3319,Catanzaro,38.9004,16.6,95.251,Italy
3320,Hradec Kralove,50.206,15.812,95.195,Czechia
3321,Juazeiro,-9.42,-40.5,95.132,Brazil
3322,Osijek,45.5504,18.68,95.077,Croatia
3323,Al `Aqabah,29.527,35.0777,95.048,Jordan
3324,Latacunga,-0.9296,-78.61,94.972,Ecuador
3325,Dobrich,43.5851,27.84,94.831,Bulgaria
3326,Naxcivan,39.2092,45.4122,94.788,Azerbaijan
3327,Presov,48.9997,21.2394,94.718,Slovakia
3328,Kirsehir,39.142,34.171,94.336,Turkey
3329,Sunrise,26.1547,-80.2997,94.323,United States
3330,Bento Goncalves,-29.1695,-51.52,94.271,Brazil
3331,Quincy,42.2516,-71.0183,94.166,United States
3332,Al Fujayrah,25.1234,56.3375,94.163,United Arab Emirates
3333,Lagos de Moreno,21.3704,-101.93,94.127,Mexico
3334,Yishui,35.7904,118.62,94.115,China
3335,Usti nad Labem,50.663,14.081,94.105,Czechia
3336,Lynn,42.4779,-70.9663,94.063,United States
3337,Malindi,-3.21,40.1,94.016,Kenya
3338,Tatui,-23.35,-47.86,93.58,Brazil
3339,Michurinsk,52.9,40.5,93.499,Russia
3340,Dalai,45.5,124.3,93.297,China
3341,Shibirghan,36.658,65.7383,93.241,Afghanistan
3342,Bath,51.3837,-2.35,93.238,United Kingdom
3343,Darwin,-12.4254,130.85,93.08,Australia
3344,Noumea,-22.2625,166.4443,93.06,New Caledonia
3345,Ho,6.6004,0.47,93.044,Ghana
3346,Quibdo,5.6904,-76.66,92.78,Colombia
3347,Patos,-7.0196,-37.29,92.575,Brazil
3348,Tulcea,45.1993,28.7967,92.475,Romania
3349,Santiago de Compostela,42.8829,-8.5411,92.43,Spain
3350,Miami Beach,25.8171,-80.1396,92.307,United States
3351,Santa Monica,34.0232,-118.4813,92.306,United States
3352,Tubarao,-28.48,-49.02,92.275,Brazil
3353,Calais,50.9504,1.8333,92.201,France
3354,Ciudad Guzman,19.7104,-103.46,92.161,Mexico
3355,Kohima,25.667,94.1166,92.113,India
3356,Kuopio,62.8943,27.6949,91.9,Finland
3357,Kilosa,-6.8396,36.99,91.889,Tanzania
3358,Cabinda,-5.5596,12.19,91.791,Angola
3359,Westminster,33.7523,-117.9938,91.564,United States
3360,Germantown,39.1755,-77.2643,91.447,United States
3361,Tecoman,18.9204,-103.88,91.321,Mexico
3362,Helsingborg,56.0505,12.7,91.304,Sweden
3363,Muriae,-21.13,-42.39,91.173,Brazil
3364,Nigde,37.976,34.694,91.039,Turkey
3365,Cuauhtemoc,28.4257,-106.8696,90.835,Mexico
3366,Drammen,59.7572,10.1907,90.722,Norway
3367,Moncton,46.0833,-64.7667,90.635,Canada
3368,Klagenfurt,46.6203,14.31,90.61,Austria
3369,San Leandro,37.7071,-122.1601,90.553,United States
3370,Phetchaburi,13.1133,99.9412,90.497,Thailand
3371,Itanhaem,-24.18,-46.8,90.385,Brazil
3372,Barahona,18.2004,-71.1,90.128,Dominican Republic
3373,Buea,4.155,9.231,90.088,Cameroon
3374,Limerick,52.6647,-8.6231,90.054,Ireland
3375,Francistown,-21.17,27.5,89.979,Botswana
3376,Jonkoping,57.7713,14.165,89.78,Sweden
3377,Santana do Livramento,-30.88,-55.53,89.694,Brazil
3378,Vlore,40.4774,19.4982,89.546,Albania
3379,Chester,53.2,-2.92,89.531,United Kingdom
3380,Fujin,47.2704,132.02,89.442,China
3381,Tambacounda,13.7804,-13.68,89.212,Senegal
3382,Sumbawanga,-7.9596,31.62,89.161,Tanzania
3383,Wangqing,43.3248,129.7343,88.732,China
3384,Brovary,50.4943,30.7809,88.506,Ukraine
3385,Targoviste,44.938,25.459,88.435,Romania
3386,Nova Lima,-19.98,-43.85,88.399,Brazil
3387,Taldyqorghan,45.0,78.4,88.38,Kazakhstan
3388,State College,40.791,-77.8568,88.285,United States
3389,Brusque,-27.13,-48.93,88.284,Brazil
3390,Coronel Oviedo,-25.45,-56.44,88.101,Paraguay
3391,Citrus Heights,38.6948,-121.288,87.931,United States
3392,Yozgat,39.818,34.815,87.881,Turkey
3393,Ath Thawrah,35.8367,38.5481,87.88,Syria
3394,Ebolowa,2.9,11.15,87.875,Cameroon
3395,Hawthorne,33.9146,-118.3476,87.854,United States
3396,Agri,39.7198,43.0513,87.854,Turkey
3397,Surigao,9.7843,125.4888,87.832,Philippines
3398,Canakkale,40.1459,26.4064,87.791,Turkey
3399,San Juan de los Morros,9.901,-67.354,87.739,Venezuela
3400,Makeni,8.8804,-12.05,87.679,Sierra Leone
3401,Uman',48.7543,30.2109,87.658,Ukraine
3402,Zilina,49.2198,18.7494,87.625,Slovakia
3403,Assis,-22.6596,-50.42,87.471,Brazil
3404,Koudougou,12.2505,-2.37,87.347,Burkina Faso
3405,Shumen,43.27,26.9294,87.283,Bulgaria
3406,Mishan,45.5504,131.88,87.257,China
3407,Nenjiang,49.18,125.23,87.236,China
3408,Lokossa,6.615,1.715,86.971,Benin
3409,Huaraz,-9.53,-77.53,86.934,Peru
3410,Whittier,33.9678,-118.0188,86.838,United States
3411,Nouadhibou,20.9,-17.056,86.738,Mauritania
3412,Ruhengeri,-1.4996,29.63,86.685,Rwanda
3413,Clifton,40.8631,-74.1575,86.607,United States
3414,Bitola,41.0391,21.3395,86.528,Macedonia
3415,Ioannina,39.6679,20.8509,86.304,Greece
3416,Agua Prieta,31.3223,-109.563,86.083,Mexico
3417,Huehuetenango,15.3204,-91.47,85.992,Guatemala
3418,Chipata,-13.6296,32.64,85.963,Zambia
3419,Poitiers,46.5833,0.3333,85.96,France
3420,Rio Gallegos,-51.6333,-69.2166,85.7,Argentina
3421,Chumphon,10.5127,99.1872,85.686,Thailand
3422,Versailles,48.8005,2.1333,85.416,France
3423,Alhambra,34.084,-118.1355,85.396,United States
3424,Paulo Afonso,-9.3307,-38.2657,85.35,Brazil
3425,Ituiutaba,-18.97,-49.46,85.345,Brazil
3426,Caceres,-16.05,-57.51,85.274,Brazil
3427,Liepaja,56.51,21.01,85.132,Latvia
3428,Louga,15.6104,-16.25,85.075,Senegal
3429,Puerto Limon,10.0,-83.0333,85.001,Costa Rica
3430,Lorient,47.7504,-3.3666,84.952,France
3431,Savannakhet,16.5376,104.773,84.898,Laos
3432,Trinidad,-14.8334,-64.9,84.259,Bolivia
3433,Santana,-0.0396,-51.18,83.927,Brazil
3434,Mbarara,-0.5996,30.65,83.7,Uganda
3435,Derry,55.0004,-7.3333,83.652,United Kingdom
3436,Peterborough,44.3,-78.3333,83.627,Canada
3437,Gisenyi,-1.6847,29.2629,83.623,Rwanda
3438,Ouidah,6.3604,2.09,83.503,Benin
3439,Resita,45.297,21.8865,83.324,Romania
3440,Codo,-4.4796,-43.88,83.288,Brazil
3441,Kampong Cham,12.0004,105.45,83.233,Cambodia
3442,Buena Park,33.8572,-118.0046,83.015,United States
3443,Tulcan,0.822,-77.732,83.0,Ecuador
3444,Antsiranana,-12.2765,49.3115,82.937,Madagascar
3445,Amasya,40.6537,35.833,82.896,Turkey
3446,Araxa,-19.5796,-46.95,82.595,Brazil
3447,Cicero,41.8445,-87.7593,82.552,United States
3448,Mus,38.749,41.4969,82.536,Turkey
3449,Nan,18.7868,100.7715,82.483,Thailand
3450,Pernik,42.61,23.0227,82.467,Bulgaria
3451,Cukai,4.2332,103.4479,82.425,Malaysia
3452,Palmerston North,-40.3527,175.6072,82.4,New Zealand
3453,Chimaltenango,14.662,-90.82,82.37,Guatemala
3454,Banska Bystrica,48.7333,19.15,82.336,Slovakia
3455,Kilis,36.7204,37.12,82.301,Turkey
3456,Fier,40.73,19.573,82.297,Albania
3457,Asela,7.9504,39.1399,82.24,Ethiopia
3458,Bolgatanga,10.7904,-0.85,82.177,Ghana
3459,Abomey,7.1904,1.99,82.154,Benin
3460,Kasserine,35.1804,8.83,81.987,Tunisia
3461,Kaspiysk,42.8747,47.6244,81.752,Russia
3462,Sokhumi,43.02,41.02,81.546,Georgia
3463,Lavras,-21.2496,-45.01,81.472,Brazil
3464,Mountain View,37.4,-122.0796,81.438,United States
3465,Somerville,42.3908,-71.1013,81.36,United States
3466,Bistrita,47.138,24.513,81.318,Romania
3467,Avare,-23.11,-48.93,81.285,Brazil
3468,Formosa,-15.5395,-47.34,81.232,Brazil
3469,Pisco,-13.71,-76.22,81.207,Peru
3470,Salina Cruz,16.1671,-95.2,81.063,Mexico
3471,Lakewood,33.8471,-118.1221,80.967,United States
3472,Zomba,-15.39,35.31,80.932,Malawi
3473,Natitingou,10.3204,1.39,80.892,Benin
3474,Hobart,-42.85,147.295,80.87,Australia
3475,Atakpame,7.53,1.12,80.683,Togo
3476,Deerfield Beach,26.3049,-80.1277,80.571,United States
3477,Bingol,38.885,40.498,80.568,Turkey
3478,Tustin,33.7309,-117.8106,80.498,United States
3479,Huacho,-11.11,-77.6199,80.474,Peru
3480,Kilifi,-3.6096,39.85,80.339,Kenya
3481,Lawrence,42.7003,-71.1626,80.162,United States
3482,Al Karak,31.1851,35.7047,80.062,Jordan
3483,Nabatiye,33.3833,35.45,80.0,Lebanon
3484,Ciudad Mante,22.7334,-98.95,79.981,Mexico
3485,New Rochelle,40.9305,-73.7836,79.946,United States
3486,Prachin Buri,14.0572,101.3768,79.757,Thailand
3487,Haskovo,41.9438,25.5633,79.699,Bulgaria
3488,Erdenet,49.0533,104.1183,79.647,Mongolia
3489,Itumbiara,-18.3996,-49.21,79.582,Brazil
3490,Ouahigouya,13.5704,-2.42,79.504,Burkina Faso
3491,Silver Spring,39.0028,-77.0207,79.483,United States
3492,Abaetetuba,-1.7245,-48.8849,79.42,Brazil
3493,Alameda,37.767,-122.2673,79.177,United States
3494,Paysandu,-32.33,-58.08,79.016,Uruguay
3495,Inowroclaw,52.7799,18.25,79.007,Poland
3496,Slatina,44.435,24.371,78.988,Romania
3497,Shulan,44.4091,126.9487,78.764,China
3498,Sagaing,21.88,95.962,78.739,Burma
3499,Chania,35.5122,24.0156,78.728,Greece
3500,Cheyenne,41.1405,-104.7927,78.728,United States
3501,Tres Lagoas,-20.79,-51.72,78.712,Brazil
3502,Biel/Bienne,47.1666,7.25,78.708,Switzerland
3503,Ciudad de Ceuta,35.889,-5.307,78.674,Spain
3504,Sao Joao del Rei,-21.13,-44.25,78.592,Brazil
3505,Umea,63.83,20.24,78.197,Sweden
3506,Zahle,33.8501,35.9042,78.145,Lebanon
3507,Wa,10.0604,-2.5,78.107,Ghana
3508,Milpitas,37.434,-121.8921,78.106,United States
3509,Lebanon,40.3412,-76.4228,77.973,United States
3510,Gangtok,27.3333,88.6166,77.9,India
3511,Bellflower,33.888,-118.1271,77.772,United States
3512,Watsonville,36.9206,-121.7706,77.7,United States
3513,Hakkari,37.5744,43.7408,77.699,Turkey
3514,Kars,40.6085,43.0975,77.486,Turkey
3515,Itauna,-20.06,-44.57,77.4,Brazil
3516,Kayes,14.45,-11.44,77.207,Mali
3517,San Carlos,9.658,-68.59,77.192,Venezuela
3518,Sao Mateus,-18.7296,-39.86,77.117,Brazil
3519,Caguas,18.2319,-66.0388,77.064,Puerto Rico
3520,La Rochelle,46.1667,-1.15,76.997,France
3521,Thakhek,17.4112,104.8361,76.928,Laos
3522,Pori,61.4789,21.7749,76.772,Finland
3523,San Felipe,10.336,-68.746,76.766,Venezuela
3524,Uttaradit,17.6316,100.0972,76.63,Thailand
3525,Jatai,-17.8796,-51.75,76.547,Brazil
3526,Sao Joao da Boa Vista,-21.98,-46.79,76.54,Brazil
3527,Davis,38.5552,-121.7365,76.524,United States
3528,Baldwin Park,34.0829,-117.9721,76.402,United States
3529,Tucurui,-3.68,-49.72,76.337,Brazil
3530,Masvingo,-20.0596,30.82,76.311,Zimbabwe
3531,Babahoyo,-1.7996,-79.54,76.279,Ecuador
3532,Sakon Nakhon,17.1679,104.1479,76.237,Thailand
3533,Birobidzhan,48.7974,132.9508,76.146,Russia
3534,Tamanrasset,22.785,5.5228,76.0,Algeria
3535,Buynaksk,42.8335,47.113,75.8,Russia
3536,Galway,53.2724,-9.0488,75.594,Ireland
3537,Nevsehir,38.624,34.724,75.527,Turkey
3538,Kampong Chhnang,12.2505,104.6666,75.244,Cambodia
3539,Evanston,42.0463,-87.6942,74.756,United States
3540,Cachoeira do Sul,-30.03,-52.91,74.694,Brazil
3541,Greenock,55.9333,-4.75,74.635,United Kingdom
3542,Toledo,39.867,-4.0167,74.632,Spain
3543,Centreville,38.8391,-77.4388,74.627,United States
3544,Camden,39.9362,-75.1073,74.532,United States
3545,Manokwari,-0.8711,134.0693,74.504,Indonesia
3546,Shancheng,34.7904,116.08,74.459,China
3547,Karlstad,59.3671,13.4999,74.141,Sweden
3548,Prey Veng,11.484,105.324,74.0,Cambodia
3549,Cozumel,20.51,-86.95,73.934,Mexico
3550,Kiffa,16.62,-11.4,73.93,Mauritania
3551,Farah,32.3917,62.0968,73.647,Afghanistan
3552,Pine Hills,28.5818,-81.4693,73.444,United States
3553,Mpanda,-6.3596,31.05,73.338,Tanzania
3554,Skien,59.2,9.6,73.33,Norway
3555,Roanne,46.0333,4.0667,73.315,France
3556,Calarasi,44.2063,27.3259,73.224,Romania
3557,Nek'emte,9.0905,36.53,73.018,Ethiopia
3558,San Juan,18.807,-71.229,72.95,Dominican Republic
3559,Dabou,5.3204,-4.3899,72.913,Côte D’Ivoire
3560,New Britain,41.6758,-72.7862,72.71,United States
3561,Tamazunchale,21.2704,-98.78,72.685,Mexico
3562,Georgiyevsk,44.1599,43.4699,72.649,Russia
